5.391884446144104004e-01
4.822596609592437744e-01
4.368891716003417969e-01
4.028908312320709229e-01
3.766753375530242920e-01
3.574785590171813965e-01
3.406703770160675049e-01
3.267500698566436768e-01
3.134408295154571533e-01
3.010365962982177734e-01
2.889776229858398438e-01
2.774718701839447021e-01
2.662776708602905273e-01
2.553256154060363770e-01
2.444980889558792114e-01
2.341237366199493408e-01
2.236841917037963867e-01
2.139031141996383667e-01
2.037032544612884521e-01
1.942307651042938232e-01
1.852052509784698486e-01
1.772197186946868896e-01
1.686636209487915039e-01
1.611544191837310791e-01
1.533569693565368652e-01
1.470408290624618530e-01
1.399948447942733765e-01
1.339642852544784546e-01
1.279241293668746948e-01
1.225910633802413940e-01
1.175119504332542419e-01
1.133945435285568237e-01
1.092682704329490662e-01
1.057280302047729492e-01
1.021534949541091919e-01
9.903398156166076660e-02
9.632506966590881348e-02
9.365586191415786743e-02
9.146358817815780640e-02
8.932127058506011963e-02
